Ensembl	CDDP-25-1	CDDP-25-2	CDDP-25-3	CDDP-50-1	CDDP-50-2	CDDP-50-3	CON-1	CON-2	CON-3	symbol																		
ENSG00000157764.12	162.8058452	143.031772	165.942901	136.7679402	180.4680797	187.8197889	310.2715292	282.4579249	303.9574448	BRAF																		
ENSG00000090263.15	757.5260207	795.2206692	887.8473684	885.2342502	873.5932708	834.7546172	606.4076812	616.1954136	624.0399529	MRPS33																		
ENSG00000261115.5	11.49217731	9.895279821	13.74049499	15.02944398	38.32950365	25.68475745	274.9330862	269.8481961	254.7760014	TMEM178B																		
ENSG00000006530.15	273.8968924	283.3648312	226.1896867	141.2767734	175.6768917	122.0025979	552.6932479	564.0752013	495.0394458	AGK																		
ENSG00000244701.1	13.40754019	16.19227607	27.48098997	22.54416596	9.582375913	11.23708139	18.37599034	23.53816041	16.12506338	AC004918.1																		
ENSG00000257093.6	774.7642866	788.0241021	636.290614	432.8479865	394.4744751	512.0898517	882.7543052	871.7525838	915.9036001	DENND11																		
ENSG00000270157.1	24.89971749	41.38026107	33.82275689	31.56183235	4.791187957	20.86886543	28.27075437	37.82918638	33.8626331	AC004918.3																		
ENSG00000228775.7	34.47653192	26.98712678	36.99364035	9.017666386	30.34419039	14.44767607	24.03014121	20.17556607	32.25012676	WEE2-AS1																		
ENSG00000106028.10	1068.772489	986.8292694	904.7587468	1184.320185	1082.808478	1136.550517	1355.582672	1380.344978	1293.230083	SSBP1																		
ENSG00000127364.3	17.23826596	19.79055964	19.02530075	37.57360994	36.732441	48.15892022	4.240613155	1.681297172	4.031265846	TAS2R4																		
ENSG00000257335.8	10.53449586	11.69442161	10.56961153	12.02355518	4.791187957	16.05297341	56.54150874	56.32345527	53.21270916	MGAM																		
ENSG00000106123.11	154.1867122	142.1322011	187.0821241	85.66783067	135.7503254	123.6078952	40.28582498	28.58205193	29.83136726	EPHB6																		
ENSG00000197448.13	1483.448554	1361.950332	1589.669574	1684.80067	1478.880016	1815.591292	1309.642696	1293.758174	1387.561704	GSTK1																		
ENSG00000231840.1	2.873044326	5.397425357	7.39872807	7.514721988	4.791187957	8.026486704	2.120306578	0.840648586	8.062531691	AC073342.1																		
ENSG00000178826.10	313.1618316	320.2472378	285.3795113	290.0682687	177.2739544	184.6091942	316.6324489	315.2432198	320.0825081	TMEM139																		
ENSG00000106144.19	575.5665467	623.4026287	590.8412844	416.3155981	341.7714076	309.8223868	701.8214772	669.9969231	769.1655233	CASP2																		
ENSG00000159784.17	22.98435461	23.38884321	27.48098997	37.57360994	17.56768917	30.50064947	31.09782981	34.46659203	25.80010141	FAM131B																		
ENSG00000232533.1	319.8656017	320.2472378	366.76552	329.1448231	332.1890317	324.2700628	148.4214604	168.1297172	169.3131655	AC093673.1																		
ENSG00000159840.15	7030.339466	7208.261564	7881.759317	13873.67973	14708.94703	10814.88818	3984.762828	4412.564429	3526.551362	ZYX																		
ENSG00000146904.8	13.40754019	29.68583946	16.91137845	28.55594356	35.13537835	46.55362288	2.120306578	5.884540103	12.90005071	EPHA1																		
ENSG00000223459.5	97.68350709	99.8523691	70.81639724	49.59716512	19.16475183	59.39600161	224.7524972	213.5247409	240.2634444	TCAF1P1																		
ENSG00000170379.19	19.15362884	13.49356339	14.79745614	9.017666386	9.582375913	12.84237873	16.25568376	9.247134447	14.51255704	TCAF2																		
ENSG00000253882.6	11.49217731	6.29699625	3.170883459	4.508833193	3.194125304	1.605297341	12.01507061	6.725188689	15.31881021	AC099548.2																		
ENSG00000198420.9	821.6906773	838.4000721	730.3601566	477.9363185	305.0389666	380.4554698	2080.020753	1988.974555	2323.621633	TCAF1																		
ENSG00000225932.3	32.56116903	21.58970143	27.48098997	30.05888795	12.77650122	33.71124416	12.01507061	12.60972879	10.4812912	CTAGE4																		
ENSG00000213214.4	143.6522163	154.7261936	154.3163283	129.2532182	81.45019526	113.9761112	154.0756113	149.6354483	158.0256211	ARHGEF35																		
ENSG00000244479.6	14.36522163	18.89098875	17.9683396	31.56183235	15.97062652	20.86886543	17.66922148	24.378809	14.51255704	OR2A1-AS1																		
ENSG00000243896.3	1.915362884	3.598283571	4.227844611	1.502944398	3.194125304	6.421189363	2.120306578	7.565837275	7.256278522	OR2A7																		
ENSG00000204959.4	165.6788895	146.6300555	173.3416291	165.3238837	78.25606996	122.0025979	110.9627109	104.2404247	129.0005071	ARHGEF34P																		
ENSG00000228960.5	18.1959474	9.895279821	14.79745614	15.02944398	9.582375913	14.44767607	10.60153289	10.92843162	8.86878486	OR2A9P																		
ENSG00000050327.14	444.3641891	376.9202041	339.2845301	342.6713227	297.0536533	383.6660644	319.4595244	298.4302481	335.4013183	ARHGEF5																		
ENSG00000196511.14	25.85739894	22.48927232	9.512650376	31.56183235	19.16475183	33.71124416	72.09042364	74.81772416	89.49410177	TPK1																		
ENSG00000273314.1	127.3716318	123.2412123	113.0948434	165.3238837	121.3767616	126.8184899	99.65440915	110.1249648	79.01281057	AC005229.4																		
ENSG00000055130.15	702.9381785	751.1416955	515.7970426	293.0741575	306.6360292	359.5866043	1323.778073	1264.335474	1214.217273	CUL1																		
ENSG00000106462.10	463.517818	475.8730023	512.6261591	563.6041491	381.6979739	407.7455246	1450.289699	1523.255238	1299.680109	EZH2																		
ENSG00000281189.1	23.94203605	18.89098875	21.13922306	34.56772115	41.52362896	28.89535213	12.72183947	15.13167455	13.70630387	GHET1																		
ENSG00000155660.10	1322.558072	1227.914269	1497.713954	1122.699465	828.8755165	940.7042417	3764.957713	4180.545419	4664.980836	PDIA4																		
ENSG00000197362.14	399.3531613	434.4927412	316.0313847	216.4239933	228.3799593	183.0038968	154.0756113	169.8110144	162.056887	ZNF786																		
ENSG00000204947.8	656.9694693	575.7253714	767.353797	676.3249789	752.2165092	558.6434746	113.7897863	102.5591275	115.2942032	ZNF425																		
ENSG00000197024.8	406.0569314	403.00776	362.5376754	353.1919334	469.5364198	330.6912522	285.5346191	284.1392221	324.113774	ZNF398																		
ENSG00000170265.11	1070.687852	1069.589792	929.0688534	644.7631466	616.4661838	714.3573166	877.8069231	866.7086923	885.2659797	ZNF282																		
ENSG00000170260.8	331.357779	272.5699805	266.3542105	288.5653243	234.7682099	173.3721128	250.1961762	216.8873352	257.1947609	ZNF212																		
ENSG00000204946.9	50.75711643	53.97425357	68.70247494	58.61483151	65.47956874	73.84367768	24.73691007	30.2633491	25.80010141	ZNF783																		
ENSG00000244560.6	28.73044326	25.187985	39.10756266	21.04122157	33.5383157	48.15892022	17.66922148	11.76908021	26.60635458	AC004890.2																		
ENSG00000196453.7	560.2436436	553.2360991	537.9932268	712.3956445	640.4221236	592.3547187	308.1512226	363.1601892	359.5889134	ZNF777																		
ENSG00000181220.15	1406.834038	1405.129735	1534.707594	1017.493357	1114.749731	958.3625124	343.4896656	319.4464627	342.6575969	ZNF746																		
ENSG00000133624.13	264.320078	298.6575364	274.8098997	375.7360994	383.2950365	313.0329815	133.5793144	147.1135026	117.7129627	ZNF767P																		
ENSG00000133619.17	599.5085827	618.9047743	510.5122368	429.8420977	445.58048	325.8753602	301.083534	274.0514391	325.7262803	KRBA1																		
ENSG00000181444.12	826.4790845	842.8979266	850.853728	873.210695	680.3486899	786.595697	576.7233891	525.4053663	776.4218019	ZNF467																		
ENSG00000197558.11	108.218003	95.35451464	158.5441729	312.6124347	249.1417738	378.8501724	296.8429209	263.1230075	395.0640529	SSPOP																		
ENSG00000106479.10	389.7763469	420.0996069	376.2781704	263.0152696	407.2509763	340.3230362	225.4592661	247.9913329	238.6509381	ZNF862																		
ENSG00000280149.1	9.576814421	15.29270518	9.512650376	3.005888795	14.37356387	14.44767607	4.947382014	4.203242931	6.450025353	AC004877.2																		
ENSG00000273419.1	8.619132979	12.5939925	12.68353383	9.017666386	19.16475183	12.84237873	4.947382014	7.565837275	7.256278522	AC004877.1																		
ENSG00000204934.10	71.82610816	73.76481321	59.18982456	45.08833193	62.28544344	56.18540693	101.7747157	100.8778303	95.94412712	ATP6V0E2-AS1																		
ENSG00000171130.17	1761.176172	1573.349492	1661.542932	1200.852574	1093.987917	915.0194842	1132.950481	1208.852667	1021.522765	ATP6V0E2																		
ENSG00000276538.1	1.915362884	0.899570893	1.056961153	4.508833193	7.985313261	3.210594682	2.120306578	5.043891517	0.806253169	AC092666.2																		
ENSG00000106526.10	13.40754019	23.38884321	8.455689223	24.04711036	31.94125304	43.3430282	43.81966927	54.6421581	52.40645599	ACTR3C																		
ENSG00000127399.14	279.6429811	281.5656894	300.1769674	420.8244313	364.1302847	341.9283336	335.7152081	340.4626774	387.0015212	LRRC61																		
ENSG00000188707.5	239.4203605	224.8927232	134.2340664	100.6972746	102.2120097	99.52843513	150.541767	152.1573941	135.4505324	ZBED6CL																		
ENSG00000106538.9	42.13798345	54.87382446	62.36070802	106.7090522	55.89719283	102.7390298	69.97011706	79.86161568	78.2065574	RARRES2																		
ENSG00000261305.1	1.915362884	1.799141786	1.056961153	1.502944398	3.194125304	9.631784045	5.654150874	5.884540103	4.837519015	AC005586.2																		
ENSG00000240449.1	29.6881247	33.28412303	42.27844611	40.57949874	39.92656631	44.94832554	24.03014121	23.53816041	20.15632923	AC005586.1																		
ENSG00000214022.11	3651.639339	3643.262116	4182.395282	4081.996984	4066.121513	3839.871239	3553.633824	3582.844274	3572.507792	REPIN1																		
ENSG00000284048.1	22.98435461	37.7819775	29.59491228	7.514721988	17.56768917	19.26356809	58.66181531	45.39502365	69.33777254	AC073111.3																		
ENSG00000196456.11	65.12233806	71.06610053	48.62021303	39.07655434	35.13537835	40.13243352	57.2482776	66.4112383	56.43772184	ZNF775																		
ENSG00000239377.1	21.06899173	18.89098875	20.0822619	7.514721988	11.17943857	19.26356809	2.120306578	5.043891517	2.418759507	AC073111.1																		
ENSG00000055118.14	48.84175355	53.97425357	45.44932957	117.229663	97.42082179	97.92313779	101.0679469	99.19653316	103.2004056	KCNH2																		
ENSG00000164867.10	10.53449586	4.497854464	10.56961153	10.52061078	14.37356387	6.421189363	1.413537718	0.840648586	5.643772184	NOS3																		
ENSG00000181652.19	147.4829421	95.35451464	123.6644549	108.2119966	105.406135	64.21189363	6.360919733	4.203242931	4.031265846	ATG9B																		
ENSG00000197150.12	449.1525963	535.2446812	517.9109649	712.3956445	632.4368103	723.9891007	801.4758863	831.4014517	876.3971948	ABCB8																		
ENSG00000213199.7	93.85278132	116.9442161	137.4049499	232.9563816	228.3799593	237.5840064	117.3236306	131.981828	124.9692412	ASIC3																		
ENSG00000164885.12	298.7966099	340.0377975	303.3478509	459.9009857	479.1187957	423.798498	564.7083185	562.3939041	497.4582053	CDK5																		
ENSG00000164889.13	7007.355112	7802.877924	6874.475338	9158.943159	9084.092366	9386.173551	6253.490866	6417.511306	6477.437961	SLC4A2																		
ENSG00000244151.1	11.49217731	21.58970143	11.62657268	6.011777591	11.17943857	8.026486704	3.533844296	12.60972879	12.09379754	AC010973.2																		
ENSG00000164896.19	1382.892002	1394.334884	1702.764417	1955.330661	1895.713368	1977.726324	1057.326213	1150.847914	1045.71036	FASTK																		
ENSG00000164897.12	1004.607833	1079.485071	1017.85359	1327.099903	1157.870423	1130.129328	1096.198501	1182.792561	1219.054792	TMUB1																		
ENSG00000133612.18	1063.984082	1064.192366	879.3916792	601.1777591	621.2573717	606.8023948	1428.379864	1409.767679	1467.380768	AGAP3																		
ENSG00000033050.7	2750.461102	2916.408834	3040.877237	3543.94289	3713.170666	3436.941607	1632.636065	1646.83058	1514.143452	ABCF2																		
ENSG00000033100.16	1900.039981	1871.107457	2000.827462	2436.272869	2322.129096	2104.544814	1062.980364	1043.244895	905.4223089	CHPF2																		
ENSG00000082014.16	652.1810621	721.455856	656.3728759	925.813749	838.4578924	935.8883497	578.8436957	577.5255787	565.1834715	SMARCD3																		
ENSG00000013374.15	1339.796337	1249.50397	1250.385044	1080.617022	1084.405541	1093.207489	891.9423003	806.1819941	890.9097519	NUB1																		
ENSG00000187260.15	27.77276182	24.28841411	29.59491228	36.07066554	23.95593978	41.73773086	1.413537718	0.840648586	0.806253169	WDR86																		
ENSG00000106615.9	1776.499075	1675.001002	1861.30859	2087.589768	1597.062652	1732.115831	2181.0887	2396.689119	2108.352037	RHEB																		
ENSG00000106617.13	352.4267707	328.3433759	248.3858709	108.2119966	105.406135	109.1602192	459.3997585	440.4998591	362.8139261	PRKAG2																		
ENSG00000239911.2	22.02667317	21.58970143	17.9683396	30.05888795	15.97062652	16.05297341	28.97752323	26.90075476	24.18759507	PRKAG2-AS1																		
ENSG00000178234.12	338.0615491	290.5613984	260.0124436	171.3356613	178.8710171	189.4250862	452.3320699	419.4836445	421.6704074	GALNT11																		
ENSG00000055609.17	129.2869947	139.4334884	101.4682707	144.2826622	161.3033279	211.899249	820.5586455	861.6648008	927.9973976	KMT2C																		
ENSG00000261455.1	265.2777595	280.6661186	537.9932268	861.1871399	642.0191862	815.4910491	89.05287626	111.806262	102.3941525	LINC01003																		
ENSG00000196584.2	114.9217731	108.848078	168.0568233	93.18255265	95.82375913	107.5549218	415.5800892	442.1811563	373.2952173	XRCC2																		
ENSG00000133627.17	107.2603215	101.6515109	95.12650376	72.14133109	95.82375913	109.1602192	132.1657767	154.6793398	131.4192666	ACTR3B																		
ENSG00000214106.7	86.19132979	68.36738785	57.07590225	34.56772115	51.10600487	36.92183884	40.99259383	35.30724062	45.15017747	PAXIP1-AS2																		
ENSG00000157212.18	542.0476962	564.9305207	606.6957017	459.9009857	525.4336126	494.431581	514.5277295	456.4721823	482.9456483	PAXIP1																		
ENSG00000272760.1	25.85739894	14.39313428	7.39872807	4.508833193	9.582375913	16.05297341	12.72183947	12.60972879	9.675038029	AC093726.1																		
ENSG00000273183.1	4.78840721	4.497854464	6.341766917	6.011777591	3.194125304	1.605297341	2.827075437	5.043891517	3.225012676	AC093726.2																		
ENSG00000273344.1	334.2308233	310.351958	348.7971804	321.6301011	226.7828966	266.4793586	330.0610573	325.3310028	268.4823053	PAXIP1-AS1																		
ENSG00000273117.1	112.0487287	74.6643841	102.5252318	72.14133109	113.3914483	86.6860564	79.15811223	69.77383265	83.04407642	AC144652.1																		
ENSG00000186480.12	769.018198	680.9751659	633.1197306	486.9539848	391.2803498	401.3243352	3358.565619	3388.654451	4365.860911	INSIG1																		
ENSG00000164778.4	14.36522163	12.5939925	17.9683396	22.54416596	9.582375913	20.86886543	25.44367893	16.81297172	16.12506338	EN2																		
ENSG00000283128.1	21.06899173	17.09184696	10.56961153	39.07655434	30.34419039	33.71124416	9.18799517	4.203242931	4.837519015	AC009403.2																		
ENSG00000216895.9	105.3449586	122.3416414	101.4682707	123.2414406	114.988511	133.2396793	39.57905612	53.80150951	40.31265846	AC009403.1																		
ENSG00000184863.10	994.0733369	966.1391389	881.5056015	578.6335931	681.9457525	595.5653134	1012.093006	1002.053115	1086.023019	RBM33																		
ENSG00000164690.7	192.4939699	199.7047382	191.3099687	171.3356613	172.4827664	166.9509234	278.4669305	296.7489509	435.3767113	SHH																		
ENSG00000204876.4	32.56116903	35.08326482	27.48098997	34.56772115	25.55300244	9.631784045	41.69936269	52.12021234	37.08764578	AC021218.1																		
ENSG00000182648.11	244.2087677	244.6832828	246.2719486	357.7007666	269.9035882	322.6647655	254.4367893	196.7117692	224.138381	LINC01006																		
ENSG00000105982.16	33.51885047	49.4763991	58.13286341	36.07066554	99.01788444	61.00129895	69.97011706	69.77383265	73.36903839	RNF32																		
ENSG00000105983.20	316.9925573	331.9416594	188.1390852	202.8974937	263.5153376	211.899249	1367.597743	1392.114059	1338.380261	LMBR1																		
ENSG00000146909.7	1823.425466	1815.334062	1820.087105	1669.771226	1597.062652	1619.745017	723.7313118	752.3804846	694.1839786	NOM1																		
ENSG00000130675.14	564.0743694	536.1442521	518.967926	575.6277043	480.7158583	478.3786075	404.9785563	407.7145643	366.8451919	MNX1																		
ENSG00000235029.1	21.06899173	22.48927232	24.31010652	4.508833193	17.56768917	16.05297341	12.72183947	11.76908021	8.062531691	MNX1-AS2																		
ENSG00000243479.3	78.52987825	65.66867518	64.47463032	63.1236647	67.07663139	41.73773086	191.5343608	175.6955545	183.0194694	MNX1-AS1																		
ENSG00000009335.17	1460.464199	1462.702272	949.1511153	777.0222536	1031.702473	831.5440225	3014.369185	3073.411231	2943.63032	UBE3C																		
ENSG00000105993.14	1792.77966	1801.840498	1693.251767	1647.22706	1986.745939	2099.728922	2203.705303	2205.86189	2476.809736	DNAJB6																		
ENSG00000155093.17	7.661451537	2.698712678	6.341766917	10.52061078	11.17943857	22.47416277	28.97752323	31.94464627	18.54382289	PTPRN2																		
ENSG00000146918.19	297.8389285	277.067835	354.0819862	396.777321	298.650716	372.4289831	1670.801583	1767.043328	1528.656009	NCAPG2																		
ENSG00000117868.15	2455.495218	2450.431112	2149.858985	2337.078538	2544.120805	2438.446661	3297.783497	3240.7003	3079.080853	ESYT2																		
ENSG00000126870.15	141.7368534	152.0274809	160.6580952	99.19433024	140.5415134	183.0038968	284.8278503	331.2155429	295.8949131	WDR60																		
ENSG00000223508.5	115.8794545	125.939925	153.2593672	139.773829	135.7503254	122.0025979	17.66922148	21.85686324	16.93131655	RPL23AP53																		
ENSG00000172748.13	275.8122553	231.1897195	364.6515977	374.233155	378.5038486	393.2978485	45.23320699	36.1478892	41.11891162	ZNF596																		
ENSG00000272812.1	40.22262057	33.28412303	31.70883459	57.11188711	94.22669648	73.84367768	2.827075437	10.08778303	9.675038029	AC004908.2																		
ENSG00000272240.1	38.30725768	41.38026107	43.33540727	55.60894271	70.2707567	75.44897502	2.827075437	5.884540103	5.643772184	AC004908.1																		
ENSG00000273402.1	19.15362884	18.89098875	16.91137845	18.03533277	22.35887713	33.71124416	4.947382014	4.203242931	0.806253169	AC004908.3																		
ENSG00000147364.16	184.8325183	207.8008762	157.4872118	109.714941	135.7503254	138.0555713	343.4896656	301.7928424	298.3136726	FBXO25																		
ENSG00000180190.11	215.4783245	244.6832828	184.9682017	166.8268281	110.197323	189.4250862	260.797709	208.4808494	259.6135205	TDRP																		
ENSG00000104714.13	99.59886998	80.06180946	84.55689223	97.69138585	140.5415134	162.1350314	192.9478986	234.5409555	213.6570898	ERICH1																		
ENSG00000254207.1	9.576814421	10.79485071	13.74049499	19.53827717	14.37356387	24.07946011	4.240613155	10.08778303	13.70630387	AC100797.1																		
ENSG00000182372.9	993.1156554	952.6455755	1142.575006	876.2165838	926.2963383	895.7559162	248.0758696	244.6287386	222.5258747	CLN8																		
ENSG00000282021.1	18.1959474	36.88240661	41.22148496	45.08833193	47.91187957	51.3695149	3.533844296	12.60972879	5.643772184	AC100810.3																		
ENSG00000253982.1	135.9907648	151.12791	150.0884837	234.459326	215.6034581	215.1098437	112.3762486	120.2127478	116.1004564	AC100810.1																		
ENSG00000104728.15	10.53449586	8.995708928	3.170883459	12.02355518	9.582375913	8.026486704	5.654150874	4.203242931	11.28754437	ARHGEF10																		
ENSG00000176595.3	14.36522163	13.49356339	19.02530075	6.011777591	14.37356387	6.421189363	53.7144333	63.04864396	44.3439243	KBTBD11																		
ENSG00000036448.9	75.65683392	60.27124982	119.4366103	114.2237742	107.0031977	91.50194842	38.87228726	37.82918638	53.21270916	MYOM2																		
ENSG00000246089.3	48.84175355	76.46352589	67.64551378	93.18255265	62.28544344	57.79070427	43.81966927	41.19178072	46.76268381	AC016065.1																		
ENSG00000147316.12	121.6255431	128.6386377	93.01258145	60.11777591	87.83844587	61.00129895	142.0605407	146.272854	160.4443807	MCPH1																		
ENSG00000155189.11	338.0615491	335.539943	281.1516667	231.4534372	214.0063954	235.9787091	561.1744742	600.2230905	537.7708638	AGPAT5																		
ENSG00000164825.3	20.11131028	20.69013053	14.79745614	21.04122157	12.77650122	41.73773086	18.37599034	15.13167455	31.4438736	DEFB1																		
ENSG00000173295.7	110.1333658	124.1407832	105.6961153	109.714941	127.7650122	131.6343819	78.45134337	73.13642699	70.95027888	FAM86B3P																		
ENSG00000253981.5	21.06899173	17.09184696	8.455689223	1.502944398	3.194125304	9.631784045	10.60153289	15.97232314	16.12506338	ALG1L13P																		
ENSG00000275342.4	279.6429811	306.7536744	188.1390852	145.7856066	193.2445809	138.0555713	275.6398551	309.3586797	298.3136726	PRAG1																		
ENSG00000253958.1	70.86842671	113.3459325	87.72777569	81.15899747	89.43550853	35.3165415	91.17318284	82.38356144	80.62531691	CLDN23																		
ENSG00000147324.10	181.959474	196.1064546	162.7720175	100.6972746	159.7062652	118.7920032	416.2868581	458.1534794	441.0204835	MFHAS1																		
ENSG00000104626.14	181.0017926	166.4206152	177.5694737	172.8386057	146.929764	144.4767607	368.2265756	348.0285147	374.1014705	ERI1																		
ENSG00000173281.4	158.9751194	170.9184696	152.202406	112.7208298	99.01788444	101.1337325	81.27841881	79.0209671	96.75038029	PPP1R3B																		
ENSG00000248538.6	12.44985875	21.58970143	19.02530075	37.57360994	35.13537835	22.47416277	45.23320699	35.30724062	36.28139261	AC022784.1																		
ENSG00000173273.15	142.6945349	132.2369212	105.6961153	102.200219	89.43550853	138.0555713	442.4373059	388.3796468	398.2890655	TNKS																		
ENSG00000175806.14	13.40754019	15.29270518	26.42402882	64.6266091	86.24138322	57.79070427	113.7897863	136.185071	108.0379247	MSRA																		
ENSG00000254093.8	83.31828546	71.96567142	57.07590225	28.55594356	137.3473881	56.18540693	72.09042364	86.58680437	74.17529156																			
ENSG00000171044.10	74.69915248	77.36309678	77.15816416	76.65016428	95.82375913	77.05427236	71.38365478	49.59826658	61.27524085	XKR6																		
ENSG00000269918.1	28.73044326	33.28412303	13.74049499	6.011777591	25.55300244	24.07946011	43.81966927	31.94464627	21.76883557	AF131215.6																		
ENSG00000255310.2	61.29161229	85.45923482	39.10756266	3.005888795	25.55300244	24.07946011	54.42120216	71.45512982	65.3065067	AF131215.5																		
ENSG00000270076.1	10.53449586	16.19227607	11.62657268	19.53827717	20.76181448	12.84237873	2.120306578	0.840648586	0.806253169	AF131215.7																		
ENSG00000104643.9	317.9502388	268.0721261	324.4870739	255.5005476	284.2771521	287.348224	135.699621	149.6354483	120.9379754	MTMR9																		
ENSG00000154319.14	13.40754019	28.78626857	12.68353383	9.017666386	19.16475183	9.631784045	40.99259383	35.30724062	31.4438736	FAM167A																		
ENSG00000136574.17	165.6788895	170.9184696	124.721416	90.17666386	84.64432057	83.47546172	155.489149	166.4484201	187.0507352	GATA4																		
ENSG00000154328.15	217.3936874	217.6961561	181.7973183	183.3592165	214.0063954	187.8197889	213.4441955	203.4369578	204.788305	NEIL2																		
ENSG00000079459.12	1050.576542	857.2910608	914.2713972	589.1542039	702.707567	619.6447735	3347.257317	3069.207988	4178.810175	FDFT1																		
ENSG00000255046.1	9.576814421	2.698712678	12.68353383	7.514721988	3.194125304	11.23708139	6.360919733	6.725188689	11.28754437	AC069185.1																		
ENSG00000164733.20	4660.077897	4460.072487	6261.437869	7344.889271	5717.484295	6517.507204	4351.575866	4024.184782	4512.598988	CTSB																		
ENSG00000186523.14	8.619132979	2.698712678	12.68353383	25.55005476	9.582375913	12.84237873	28.27075437	33.62594344	31.4438736	FAM86B1																		
ENSG00000255495.1	5.746088653	1.799141786	5.284805764	7.514721988	4.791187957	6.421189363	9.18799517	9.247134447	11.28754437	AC145124.1																		
ENSG00000227888.4	13.40754019	8.096138035	6.341766917	12.02355518	3.194125304	1.605297341	14.13537718	9.247134447	8.062531691	FAM66A																		
ENSG00000145002.12	14.36522163	6.29699625	9.512650376	12.02355518	23.95593978	16.05297341	19.78952806	9.247134447	13.70630387	FAM86B2																		
ENSG00000283674.1	33.51885047	26.08755589	34.87971804	42.08244313	43.12069161	61.00129895	17.66922148	28.58205193	11.28754437	AC068587.4																		
ENSG00000154359.12	156.1020751	163.7219025	190.2530075	189.3709941	119.7796989	176.5827075	185.1734411	168.9703658	226.5571405	LONRF1																		
ENSG00000250305.8	17.23826596	5.397425357	11.62657268	15.02944398	9.582375913	9.631784045	76.33103679	76.49902134	94.33162079	TRMT9B																		
ENSG00000164741.14	201.1131028	182.6128912	159.6011341	115.7267186	113.3914483	102.7390298	176.6922148	153.8386913	151.5755958	DLC1																		
ENSG00000164743.4	18.1959474	19.79055964	25.36706767	31.56183235	14.37356387	28.89535213	28.97752323	30.2633491	41.92516479	C8orf48																		
ENSG00000104723.20	308.3734244	313.0506707	429.1262281	771.010476	693.1251911	693.4884512	918.799517	863.3460979	858.6596251	TUSC3																		
ENSG00000155970.11	35.43421336	37.7819775	46.50629073	30.05888795	25.55300244	20.86886543	59.36858417	56.32345527	73.36903839	MICU3																		
ENSG00000104219.12	102.4719143	107.0489362	117.322688	157.8091618	207.6181448	162.1350314	351.264123	378.2918638	354.7513944	ZDHHC2																		
ENSG00000198791.11	879.1515638	825.8060796	754.6702631	607.1895367	490.2982342	587.5388267	969.6868748	907.0598244	961.8600307	CNOT7																		
ENSG00000155975.9	507.5711643	473.1742896	404.8161215	360.7066554	330.591969	285.7429267	355.5047362	335.4187859	345.0763564	VPS37A																		
ENSG00000003987.13	21.06899173	23.38884321	26.42402882	36.07066554	67.07663139	40.13243352	27.56398551	13.45037738	29.83136726	MTMR7																		
ENSG00000003989.17	194.4093327	195.2068837	146.9176002	63.1236647	86.24138322	81.87016438	536.4375641	550.6248239	571.6334969	SLC7A2																		
ENSG00000104213.12	0.957681442	6.29699625	5.284805764	1.502944398	3.194125304	11.23708139	47.35351357	39.51048355	63.69400036	PDGFRL																		
ENSG00000129422.14	4.78840721	6.29699625	8.455689223	6.011777591	4.791187957	8.026486704	153.3688424	121.0533964	184.6319757	MTUS1																		
ENSG00000078674.17	984.4965225	882.4790458	744.1006516	619.2130918	696.3193164	732.0155874	1363.357129	1219.781098	1335.155248	PCM1																		
ENSG00000104763.18	1341.7117	1426.719436	1396.245683	1898.218774	1375.070944	1953.646864	1177.476919	1116.381322	1163.423323	ASAH1																		
ENSG00000171428.13	215.4783245	214.0978725	252.6137155	336.6595451	253.9329617	337.1124416	55.83473988	51.27956375	39.50640529	NAT1																		
ENSG00000156011.16	51.71479787	53.07468268	41.22148496	96.18844145	62.28544344	104.3443272	667.1898031	595.179199	623.2336997	PSD3																		
ENSG00000104611.11	208.7745544	268.971697	133.1771053	73.64427548	116.5855736	69.02778565	565.4150874	515.3175833	545.8333955	SH2D4A																		
ENSG00000147408.14	9.576814421	11.69442161	14.79745614	25.55005476	33.5383157	19.26356809	89.05287626	75.65837275	97.55663346	CSGALNACT1																		
ENSG00000104613.11	1085.053074	1110.070482	1036.878891	1003.966858	1145.093922	868.4658614	815.6112635	796.9348596	776.4218019	INTS10																		
ENSG00000147416.10	3658.343109	3582.091295	4268.009135	3922.684878	3513.537835	3560.549502	897.5964512	915.4663103	956.2162586	ATP6V1B2																		
ENSG00000061337.15	3.830725768	2.698712678	5.284805764	7.514721988	9.582375913	8.026486704	27.56398551	38.66983496	16.12506338	LZTS1																		
ENSG00000130227.16	981.6234781	951.7460046	692.3095551	267.5241028	290.6654027	221.531033	1913.930071	1815.800946	2017.245429	XPO7																		
ENSG00000158815.10	1.915362884	1.799141786	10.56961153	22.54416596	14.37356387	16.05297341	0.706768859	3.362594344	0.806253169	FGF17																		
ENSG00000158856.17	900.2205556	870.7846242	836.0562719	689.8514785	744.2311959	618.0394762	1273.597484	1289.554931	1288.392564	DMTN																		
ENSG00000158863.21	1882.801715	1935.876561	1998.71354	1756.942001	1855.786802	1732.115831	1031.882534	1000.371817	1069.091702	FAM160B2																		
ENSG00000275074.1	211.6475987	168.219757	137.4049499	135.2649958	129.3620748	139.6608686	275.6398551	272.3701419	229.7821532	NUDT18																		
ENSG00000168453.14	232.7165904	230.2901486	232.5314536	220.9328265	201.2298942	227.9522224	182.3463657	197.5524177	187.0507352	HR																		
